#k-distance frequency[THz]
0.47433052 4.26357689
0.47697406 4.25144842
0.47961759 4.24004122
0.48226113 4.22976496
0.48490467 4.22109540
0.48754822 4.21456984
0.49019176 4.21071494
0.49283529 4.20989190
0.49547883 4.21213022
0.49812237 4.21709637
0.50076592 4.22424113
0.50340945 4.23299463
0.50605299 4.24288253
0.50869653 4.25355206
0.51134007 4.26475232
0.51398362 4.27630384
0.51662715 4.28807220
0.51927069 4.29994895
0.52191423 4.31183871
0.52455777 4.32365061
0.52720130 4.33529123
0.52984485 4.34665166
0.53248839 4.35753524
0.53513193 4.36550442
0.53513193 4.36550442
0.53772613 4.36168472
0.54032035 4.35663743
0.54291456 4.35235274
0.54550878 4.34907889
0.54810299 4.34692447
0.55069721 4.34595474
0.55329141 4.34620214
0.55588562 4.34766493
0.55847984 4.35030448
0.56107404 4.35404407
0.56366826 4.35877068
0.56626247 4.36433996
0.56885669 4.37058417
0.57145090 4.37732157
0.57404510 4.38436614
0.57663932 4.39153629
0.57923353 4.39866182
0.58182775 4.40558891
0.58442195 4.41218340
0.58701617 4.41833244
0.58961038 4.42394507
0.59220458 4.42895166
0.59479880 4.43330244
0.59739301 4.43696498
0.59998723 4.43992072
0.60258144 4.44216073
0.60517566 4.44368095
0.60776986 4.44444059
0.60776986 4.44444059
0.61041323 4.44379055
0.61305660 4.44184305
0.61569996 4.43859962
0.61834335 4.43403848
0.62098672 4.42807371
0.62363008 4.42049453
0.62627345 4.41091245
0.62891682 4.39882629
0.63156018 4.38392268
0.63420355 4.36635933
0.63684692 4.34662944
0.63949031 4.32525062
0.64213367 4.30264169
0.64477704 4.27919296
0.64742041 4.25591077
0.65006377 4.24362129
0.65270714 4.24368717
0.65535051 4.24530411
0.65799387 4.24766788
0.66063726 4.25071888
0.66328063 4.25446909
0.66592400 4.25893034
0.66856736 4.26409513
0.67121073 4.26992528
0.67385410 4.27633687
0.67649746 4.28316540
0.67914083 4.29005646
0.68178422 4.29605231
0.68442758 4.29849975
0.68707095 4.29523837
0.68971432 4.28879086
0.69235768 4.28125534
0.69500105 4.27345775
0.69764442 4.26586839
0.70028778 4.25888570
0.70293117 4.25289924
0.70557454 4.24828421
0.70821791 4.24536489
0.71086127 4.24436503

0.00000000 4.09357308
0.00259421 4.09370981
0.00518843 4.09412608
0.00778263 4.09484024
0.01037685 4.09588296
0.01297106 4.09729733
0.01556528 4.09913928
0.01815948 4.10148010
0.02075369 4.10706315
0.02334791 4.12495138
0.02594212 4.14568278
0.02853634 4.16845564
0.03113054 4.19266753
0.03372476 4.21786926
0.03631897 4.24372434
0.03891317 4.26997589
0.04150739 4.29642330
0.04410160 4.32290647
0.04669582 4.34929511
0.04929003 4.37548112
0.05188425 4.40137313
0.05447845 4.42689240
0.05707266 4.45196915
0.05966688 4.46566844
0.06226108 4.45865081
0.06485530 4.44844553
0.06744951 4.43503112
0.07004373 4.41862106
0.07263794 4.39964923
0.07263794 4.39964923
0.07528147 4.39991941
0.07792501 4.39905941
0.08056856 4.39708352
0.08321210 4.39401835
0.08585563 4.38989135
0.08849917 4.38472810
0.09114271 4.37854905
0.09378625 4.37136578
0.09642980 4.36317743
0.09907333 4.35396814
0.10171687 4.34370632
0.10436041 4.33234676
0.10700394 4.31983560
0.10964750 4.30611782
0.11229103 4.29114747
0.11493457 4.27490298
0.11757811 4.25741875
0.12022164 4.23887389
0.12286520 4.21992227
0.12550873 4.20331837
0.12815227 4.19982012
0.13079581 4.21498554
0.13343934 4.23625652
0.13608288 4.25834282
0.13872643 4.27993086
0.14136997 4.30056033
0.14401351 4.32003115
0.14401351 4.32003115
0.14660771 4.30803572
0.14920193 4.29634146
0.15179614 4.28532799
0.15439036 4.27549737
0.15698456 4.26746785
0.15957878 4.26192786
0.16217299 4.25941570
0.16476720 4.26005597
0.16736142 4.26354214
0.16995562 4.26930403
0.17254984 4.27669700
0.17514405 4.28513137
0.17773827 4.29412560
0.18033247 4.30330726
0.18292668 4.31237867
0.18552090 4.31534835
0.18811511 4.31457379
0.19070933 4.30880411
0.19330353 4.29748728
0.19589775 4.28702345
0.19849196 4.27756241
0.20108616 4.26920302
0.20368038 4.26201256
0.20627459 4.25603348
0.20886881 4.25128744
0.21146302 4.24777810
0.21405724 4.24549370
0.21665144 4.24444776
0.21665144 4.24444776
0.21929498 4.26279951
0.22193852 4.28214790
0.22458207 4.30058949
0.22722560 4.27605312
0.22986914 4.25142486
0.23251268 4.22677060
0.23515621 4.20215621
0.23779975 4.17765995
0.24044330 4.15350786
0.24308684 4.14914792
0.24573038 4.17273187
0.24837391 4.19525051
0.25101745 4.21638510
0.25366100 4.23334820
0.25630454 4.21689822
0.25894808 4.20238891
0.26159161 4.18983168
0.26423515 4.17917529
0.26687870 4.17030761
0.26952224 4.16306275
0.27216578 4.15724449
0.27480931 4.15265587
0.27745285 4.14912279
0.28009639 4.14650615
0.28273994 4.14470397
0.28538347 4.14364825
0.28802701 4.14330048
0.28802701 4.11256502
0.29067038 4.11477747
0.29331375 4.12069808
0.29595711 4.12911040
0.29860050 4.13918251
0.30124387 4.15044535
0.30388723 4.16261780
0.30653060 4.17550785
0.30917397 4.18896724
0.31181733 4.20287077
0.31446070 4.21710630
0.31710407 4.23156965
0.31974745 4.24616185
0.32239082 4.26078731
0.32503419 4.27535233
0.32767756 4.28976296
0.33032092 4.30392026
0.33296429 4.31770608
0.33560766 4.33092469
0.33825102 4.34291523
0.34089441 4.34887754
0.34353778 4.34425199
0.34618114 4.33661296
0.34882451 4.32783761
0.35146788 4.31836774
0.35411124 4.30850685
0.35675461 4.29855367
0.35939798 4.28881740
0.36204137 4.28697543
0.36468473 4.30424566
0.36732810 4.32212887
0.36997147 4.34066186
0.37261483 4.35986886
0.37525820 4.37971307
0.37790157 4.39996288
0.38054493 4.41942543
0.38318832 4.42777885
0.38583169 4.41834117
0.38847505 4.40680660
0.39111842 4.40058871
0.39111842 4.40058871
0.39371263 4.39837142
0.39630685 4.39209812
0.39890105 4.38258398
0.40149527 4.37061429
0.40408948 4.35677757
0.40668370 4.34148495
0.40927791 4.32502767
0.41187211 4.30762682
0.41446633 4.28946972
0.41706054 4.27073616
0.41965476 4.25162038
0.42224896 4.23235607
0.42484318 4.21325641
0.42743739 4.19479396
0.43003159 4.17778337
0.43262582 4.16382936
0.43522002 4.15585907
0.43781424 4.15608482
0.44040845 4.16357041
0.44300267 4.17610940
0.44559687 4.19181918
0.44819108 4.20943205
0.45078530 4.22812802
0.45337950 4.24735234
0.45597373 4.26668400
0.45856793 4.28567620
0.46116215 4.30299538
0.46375636 4.30538938
0.46375636 4.30538938
0.46639989 4.30141833
0.46904343 4.29321029
0.47168698 4.28395363
0.47433052 4.27466283
0.47697406 4.26580047
0.47961759 4.25770520
0.48226113 4.25069147
0.48490467 4.24506830
0.48754822 4.24112369
0.49019176 4.23908629
0.49283529 4.23907778
0.49547883 4.24107936
0.49812237 4.24493434
0.50076592 4.25038811
0.50340945 4.25714469
0.50605299 4.26491479
0.50869653 4.27344380
0.51134007 4.28252095
0.51398362 4.29197680
0.51662715 4.30167541
0.51927069 4.31150509
0.52191423 4.32136977
0.52455777 4.33118110
0.52720130 4.34085021
0.52984485 4.35027140
0.53248839 4.35923697
0.53513193 4.36558854
0.53513193 4.36558854
0.53772613 4.36261548
0.54032035 4.35860049
0.54291456 4.35531372
0.54550878 4.35300103
0.54810299 4.35176001
0.55069721 4.35164207
0.55329141 4.35266472
0.55588562 4.35481144
0.55847984 4.35802999
0.56107404 4.36223226
0.56366826 4.36729693
0.56626247 4.37307518
0.56885669 4.37939874
0.57145090 4.38608922
0.57404510 4.39296725
0.57663932 4.39986041
0.57923353 4.40660934
0.58182775 4.41307185
0.58442195 4.41912526
0.58701617 4.42466739
0.58961038 4.42961656
0.59220458 4.43391086
0.59479880 4.43750688
0.59739301 4.44037782
0.59998723 4.44251078
0.60258144 4.44390335
0.60517566 4.44455987
0.60776986 4.44452514
0.60776986 4.44452514
0.61041323 4.44387452
0.61305660 4.44192521
0.61569996 4.43867851
0.61834335 4.43411226
0.62098672 4.42813997
0.62363008 4.42055034
0.62627345 4.41095507
0.62891682 4.39885509
0.63156018 4.38394059
0.63420355 4.36637105
0.63684692 4.34663868
0.63949031 4.32525955
0.64213367 4.30265165
0.64477704 4.27920573
0.64742041 4.25593637
0.65006377 4.24370205
0.65270714 4.24377208
0.65535051 4.24539012
0.65799387 4.24775515
0.66063726 4.25080751
0.66328063 4.25455914
0.66592400 4.25902186
0.66856736 4.26418821
0.67121073 4.27002011
0.67385410 4.27643389
0.67649746 4.28326555
0.67914083 4.29016177
0.68178422 4.29616643
0.68442758 4.29862038
0.68707095 4.29535129
0.68971432 4.28889505
0.69235768 4.28135361
0.69500105 4.27355176
0.69764442 4.26595907
0.70028778 4.25897366
0.70293117 4.25298501
0.70557454 4.24836833
0.70821791 4.24544798
0.71086127 4.24444776

0.00000000 4.36351830
0.00259421 4.36403408
0.00518843 4.36557145
0.00778263 4.36810089
0.01037685 4.37157448
0.01297106 4.37592759
0.01556528 4.38108106
0.01815948 4.38694343
0.02075369 4.39341314
0.02334791 4.40038039
0.02594212 4.40772855
0.02853634 4.41533490
0.03113054 4.42307063
0.03372476 4.43079995
0.03631897 4.43837824
0.03891317 4.44564894
0.04150739 4.45243919
0.04410160 4.45855401
0.04669582 4.46376910
0.04929003 4.46782276
0.05188425 4.47040889
0.05447845 4.47117449
0.05707266 4.46972912
0.05966688 4.47654579
0.06226108 4.50055481
0.06485530 4.52394701
0.06744951 4.54666575
0.07004373 4.56865365
0.07263794 4.58983163
0.07263794 4.58983163
0.07528147 4.58827998
0.07792501 4.58455165
0.08056856 4.57894014
0.08321210 4.57179005
0.08585563 4.56345336
0.08849917 4.55425597
0.09114271 4.54448536
0.09378625 4.53438815
0.09642980 4.52417052
0.09907333 4.51399821
0.10171687 4.50399534
0.10436041 4.49424239
0.10700394 4.48477423
0.10964750 4.47557903
0.11229103 4.46659891
0.11493457 4.45773253
0.11757811 4.44884028
0.12022164 4.43975184
0.12286520 4.43027620
0.12550873 4.42021354
0.12815227 4.40936789
0.13079581 4.39755942
0.13343934 4.38463499
0.13608288 4.37047612
0.13872643 4.35500386
0.14136997 4.33818139
0.14401351 4.32006296
0.14401351 4.32006296
0.14660771 4.33190503
0.14920193 4.34343048
0.15179614 4.35427909
0.15439036 4.36412461
0.15698456 4.37258871
0.15957878 4.37922449
0.16217299 4.38353341
0.16476720 4.38504201
0.16736142 4.38344093
0.16995562 4.37873074
0.17254984 4.37127473
0.17514405 4.36170455
0.17773827 4.35074388
0.18033247 4.33906236
0.18292668 4.32722223
0.18552090 4.32141676
0.18811511 4.32099078
0.19070933 4.32326731
0.19330353 4.33135917
0.19589775 4.33894340
0.19849196 4.34591793
0.20108616 4.35220887
0.20368038 4.35775635
0.20627459 4.36251169
0.20886881 4.36643599
0.21146302 4.36949908
0.21405724 4.37167872
0.21665144 4.37292767
0.21665144 4.37292767
0.21929498 4.34911496
0.22193852 4.32496701
0.22458207 4.30216643
0.22722560 4.32258964
0.22986914 4.34318746
0.23251268 4.36374712
0.23515621 4.38362429
0.23779975 4.36975376
0.24044330 4.34304363
0.24308684 4.31771686
0.24573038 4.29399170
0.24837391 4.27197149
0.25101745 4.25173820
0.25366100 4.23613593
0.25630454 4.25447128
0.25894808 4.27143464
0.26159161 4.28701842
0.26423515 4.30121929
0.26687870 4.31402712
0.26952224 4.32542492
0.27216578 4.33538971
0.27480931 4.34389399
0.27745285 4.35090782
0.28009639 4.35640130
0.28273994 4.36034736
0.28538347 4.36272436
0.28802701 4.36351830
0.28802701 4.36351830
0.29067038 4.36369778
0.29331375 4.36422816
0.29595711 4.36508547
0.29860050 4.36623037
0.30124387 4.36760908
0.30388723 4.36915449
0.30653060 4.37078760
0.30917397 4.37241903
0.31181733 4.37395072
0.31446070 4.37527772
0.31710407 4.37629011
0.31974745 4.37687524
0.32239082 4.37692044
0.32503419 4.37631660
0.32767756 4.37496349
0.33032092 4.37277877
0.33296429 4.36971776
0.33560766 4.36583833
0.33825102 4.36169606
0.34089441 4.36202610
0.34353778 4.37137055
0.34618114 4.38219068
0.34882451 4.39270140
0.35146788 4.40260955
0.35411124 4.41181357
0.35675461 4.42026241
0.35939798 4.42792847
0.36204137 4.43480069
0.36468473 4.44088282
0.36732810 4.44619342
0.36997147 4.45076638
0.37261483 4.45465161
0.37525820 4.45791548
0.37790157 4.46006796
0.38054493 4.44989034
0.38318832 4.45053961
0.38583169 4.46662222
0.38847505 4.46824480
0.39111842 4.46937759
0.39111842 4.46937759
0.39371263 4.47025177
0.39630685 4.47296073
0.39890105 4.47743379
0.40149527 4.48295932
0.40408948 4.48847020
0.40668370 4.49316357
0.40927791 4.49669313
0.41187211 4.49898392
0.41446633 4.50005237
0.41706054 4.49993070
0.41965476 4.49864666
0.42224896 4.49622083
0.42484318 4.49266794
0.42743739 4.48799855
0.43003159 4.48222032
0.43262582 4.47533905
0.43522002 4.46735949
0.43781424 4.45828613
0.44040845 4.44812415
0.44300267 4.43688067
0.44559687 4.42456662
0.44819108 4.41119961
0.45078530 4.39680893
0.45337950 4.38144504
0.45597373 4.36520415
0.45856793 4.34832785
0.46116215 4.33203051
0.46375636 4.32954281
0.46375636 4.32954281
0.46639989 4.33332156
0.46904343 4.34134441
0.47168698 4.35036298
0.47433052 4.35945046
0.47697406 4.36827524
0.47961759 4.37666971
0.48226113 4.38452605
0.48490467 4.39176410
0.48754822 4.39831902
0.49019176 4.40413584
0.49283529 4.40916664
0.49547883 4.41336918
0.49812237 4.41670634
0.50076592 4.41914609
0.50340945 4.42066196
0.50605299 4.42123385
0.50869653 4.42084917
0.51134007 4.41950406
0.51398362 4.41720473
0.51662715 4.41396862
0.51927069 4.40982531
0.52191423 4.40481718
0.52455777 4.39899997
0.52720130 4.39244497
0.52984485 4.38524993
0.53248839 4.37762006
0.53513193 4.37174088
0.53513193 4.37174088
0.53772613 4.37549910
0.54032035 4.38187393
0.54291456 4.38908111
0.54550878 4.39685333
0.54810299 4.40505834
0.55069721 4.41359269
0.55329141 4.42236471
0.55588562 4.43129044
0.55847984 4.44029239
0.56107404 4.44929914
0.56366826 4.45824508
0.56626247 4.46707022
0.56885669 4.47571995
0.57145090 4.48414473
0.57404510 4.49229984
0.57663932 4.50014514
0.57923353 4.50764494
0.58182775 4.51476811
0.58442195 4.52148847
0.58701617 4.52778543
0.58961038 4.53364477
0.59220458 4.53905917
0.59479880 4.54402721
0.59739301 4.54854845
0.59998723 4.55260813
0.60258144 4.55613822
0.60517566 4.55893684
0.60776986 4.56058989
0.60776986 4.56058989
0.61041323 4.55237012
0.61305660 4.53880126
0.61569996 4.52409472
0.61834335 4.50880889
0.62098672 4.49323755
0.62363008 4.47775042
0.62627345 4.46288872
0.62891682 4.44930699
0.63156018 4.43747152
0.63420355 4.42737418
0.63684692 4.41866590
0.63949031 4.41096847
0.64213367 4.40400881
0.64477704 4.39761023
0.64742041 4.39165335
0.65006377 4.38604659
0.65270714 4.38070931
0.65535051 4.37556370
0.65799387 4.37053168
0.66063726 4.36553486
0.66328063 4.36049628
0.66592400 4.35534353
0.66856736 4.35001373
0.67121073 4.34446157
0.67385410 4.33867506
0.67649746 4.33271296
0.67914083 4.32681836
0.68178422 4.32183729
0.68442758 4.32031717
0.68707095 4.32432551
0.68971432 4.33126717
0.69235768 4.33899968
0.69500105 4.34668816
0.69764442 4.35389432
0.70028778 4.36029445
0.70293117 4.36561152
0.70557454 4.36960588
0.70821791 4.37208629
0.71086127 4.37292767

0.00000000 4.69360025
0.00259421 4.69404967
0.00518843 4.69538491
0.00778263 4.69756653
0.01037685 4.69888636
0.01297106 4.69922189
0.01556528 4.69959629
0.01815948 4.69999097
0.02075369 4.70038505
0.02334791 4.70075649
0.02594212 4.70108289
0.02853634 4.70134243
0.03113054 4.70151474
0.03372476 4.70158192
0.03631897 4.70152966
0.03891317 4.70134838
0.04150739 4.70103465
0.04410160 4.70059275
0.04669582 4.70003663
0.04929003 4.69939222
0.05188425 4.69870041
0.05447845 4.69802079
0.05707266 4.69566762
0.05966688 4.68113127
0.06226108 4.66517313
0.06485530 4.64794629
0.06744951 4.62958037
0.07004373 4.61018414
0.07263794 4.58986674
0.07263794 4.58986674
0.07528147 4.58912241
0.07792501 4.58614791
0.08056856 4.58114537
0.08321210 4.57444171
0.08585563 4.56640390
0.08849917 4.55739247
0.09114271 4.54773846
0.09378625 4.53773427
0.09642980 4.52762976
0.09907333 4.51762912
0.10171687 4.50788708
0.10436041 4.49850429
0.10700394 4.48952225
0.10964750 4.48091931
0.11229103 4.47260919
0.11493457 4.46444390
0.11757811 4.45622184
0.12022164 4.44770086
0.12286520 4.43861527
0.12550873 4.42869507
0.12815227 4.41768553
0.13079581 4.40536514
0.13343934 4.39156005
0.13608288 4.37615362
0.13872643 4.35909044
0.14136997 4.34037493
0.14401351 4.32012189
0.14401351 4.32012189
0.14660771 4.33293633
0.14920193 4.34545832
0.15179614 4.35731924
0.15439036 4.36820281
0.15698456 4.37778424
0.15957878 4.38571691
0.16217299 4.39162242
0.16476720 4.39509670
0.16736142 4.39576235
0.16995562 4.39338470
0.17254984 4.38800148
0.17514405 4.37996497
0.17773827 4.36985420
0.18033247 4.35832624
0.18292668 4.34599819
0.18552090 4.33339410
0.18811511 4.32967769
0.19070933 4.33748723
0.19330353 4.34466432
0.19589775 4.35113504
0.19849196 4.35684537
0.20108616 4.36175343
0.20368038 4.36582632
0.20627459 4.36903827
0.20886881 4.37136951
0.21146302 4.37280575
0.21405724 4.37333806
0.21665144 4.37299514
0.21665144 4.37299514
0.21929498 4.39643211
0.22193852 4.41945121
0.22458207 4.44194144
0.22722560 4.46382178
0.22986914 4.45886963
0.23251268 4.42825073
0.23515621 4.39929493
0.23779975 4.40515464
0.24044330 4.42500441
0.24308684 4.44470216
0.24573038 4.46410970
0.24837391 4.48320341
0.25101745 4.50197993
0.25366100 4.52044197
0.25630454 4.53859191
0.25894808 4.55642701
0.26159161 4.57393441
0.26423515 4.59108543
0.26687870 4.60782797
0.26952224 4.62407587
0.27216578 4.63969286
0.27480931 4.65446791
0.27745285 4.66807756
0.28009639 4.68003382
0.28273994 4.68963317
0.28538347 4.69336875
0.28802701 4.69360013
0.28802701 4.69360013
0.29067038 4.69294911
0.29331375 4.69102912
0.29595711 4.68793255
0.29860050 4.68379385
0.30124387 4.67876895
0.30388723 4.67301768
0.30653060 4.66669192
0.30917397 4.65992929
0.31181733 4.65285082
0.31446070 4.64556075
0.31710407 4.63814749
0.31974745 4.63068471
0.32239082 4.62323246
0.32503419 4.61583801
0.32767756 4.60853639
0.33032092 4.60135080
0.33296429 4.59429280
0.33560766 4.58736247
0.33825102 4.58054854
0.34089441 4.57382867
0.34353778 4.56716982
0.34618114 4.56052893
0.34882451 4.55385384
0.35146788 4.54708458
0.35411124 4.54004116
0.35675461 4.53230480
0.35939798 4.52485538
0.36204137 4.51769425
0.36468473 4.50941492
0.36732810 4.50063323
0.36997147 4.49130086
0.37261483 4.48139091
0.37525820 4.47092327
0.37790157 4.46064071
0.38054493 4.46292539
0.38318832 4.46488032
0.38583169 4.46860448
0.38847505 4.47232571
0.39111842 4.47099509
0.39111842 4.47099509
0.39371263 4.47267051
0.39630685 4.47725008
0.39890105 4.48365844
0.40149527 4.49076846
0.40408948 4.49767658
0.40668370 4.50373956
0.40927791 4.50858585
0.41187211 4.51206846
0.41446633 4.51415900
0.41706054 4.51487055
0.41965476 4.51422579
0.42224896 4.51224816
0.42484318 4.50896095
0.42743739 4.50438808
0.43003159 4.49855516
0.43262582 4.49149031
0.43522002 4.48322480
0.43781424 4.47379367
0.44040845 4.46323620
0.44300267 4.45159641
0.44559687 4.43892346
0.44819108 4.42527206
0.45078530 4.41070320
0.45337950 4.39528647
0.45597373 4.37910784
0.45856793 4.36229761
0.46116215 4.34516656
0.46375636 4.32959769
0.46375636 4.32959769
0.46639989 4.33523141
0.46904343 4.34565510
0.47168698 4.35684164
0.47433052 4.36784917
0.47697406 4.37836267
0.47961759 4.38822258
0.48226113 4.39732478
0.48490467 4.40559122
0.48754822 4.41295895
0.49019176 4.41937519
0.49283529 4.42479497
0.49547883 4.42917990
0.49812237 4.43249791
0.50076592 4.43472339
0.50340945 4.43583787
0.50605299 4.43583096
0.50869653 4.43470138
0.51134007 4.43245800
0.51398362 4.42912064
0.51662715 4.42472055
0.51927069 4.41930044
0.52191423 4.41291435
0.52455777 4.40562745
0.52720130 4.39751753
0.52984485 4.38868416
0.53248839 4.37931865
0.53513193 4.37182853
0.53513193 4.37182853
0.53772613 4.37643298
0.54032035 4.38382348
0.54291456 4.39200435
0.54550878 4.40071143
0.54810299 4.40980892
0.55069721 4.41918841
0.55329141 4.42875328
0.55588562 4.43841486
0.55847984 4.44809126
0.56107404 4.45770682
0.56366826 4.46719175
0.56626247 4.47648174
0.56885669 4.48551760
0.57145090 4.49424479
0.57404510 4.50261301
0.57663932 4.51057577
0.57923353 4.51809002
0.58182775 4.52511597
0.58442195 4.53161699
0.58701617 4.53755964
0.58961038 4.54291383
0.59220458 4.54765285
0.59479880 4.55175248
0.59739301 4.55518756
0.59998723 4.55792107
0.60258144 4.55987556
0.60517566 4.56087458
0.60776986 4.56063890
0.60776986 4.56063890
0.61041323 4.55242744
0.61305660 4.53886295
0.61569996 4.52415967
0.61834335 4.50887800
0.62098672 4.49331274
0.62363008 4.47783436
0.62627345 4.46298397
0.62891682 4.44941408
0.63156018 4.43758747
0.63420355 4.42749430
0.63684692 4.41878653
0.63949031 4.41108763
0.64213367 4.40412562
0.64477704 4.39772434
0.64742041 4.39176470
0.65006377 4.38615519
0.65270714 4.38081525
0.65535051 4.37566706
0.65799387 4.37063255
0.66063726 4.36563333
0.66328063 4.36059235
0.66592400 4.35543718
0.66856736 4.35010483
0.67121073 4.34454982
0.67385410 4.33875988
0.67649746 4.33279323
0.67914083 4.32689183
0.68178422 4.32190007
0.68442758 4.32037128
0.68707095 4.32438491
0.68971432 4.33133259
0.69235768 4.33906807
0.69500105 4.34675769
0.69764442 4.35396399
0.70028778 4.36036373
0.70293117 4.36568020
0.70557454 4.36967394
0.70821791 4.37215392
0.71086127 4.37299514

0.00000000 4.69822669
0.00259421 4.69827060
0.00518843 4.69840035
0.00778263 4.69861068
0.01037685 4.70053654
0.01297106 4.70420034
0.01556528 4.70845378
0.01815948 4.71316687
0.02075369 4.71818951
0.02334791 4.72335053
0.02594212 4.72845572
0.02853634 4.73328510
0.03113054 4.73758974
0.03372476 4.74109042
0.03631897 4.74348130
0.03891317 4.74444358
0.04150739 4.74367293
0.04410160 4.74091897
0.04669582 4.73602509
0.04929003 4.72895056
0.05188425 4.71976325
0.05447845 4.70860810
0.05707266 4.69743668
0.05966688 4.69705942
0.06226108 4.69703809
0.06485530 4.69756428
0.06744951 4.69887936
0.07004373 4.70127559
0.07263794 4.70508336
0.07263794 4.70508336
0.07528147 4.70521955
0.07792501 4.70621494
0.08056856 4.70788235
0.08321210 4.70996315
0.08585563 4.71219845
0.08849917 4.71437272
0.09114271 4.71633062
0.09378625 4.71797684
0.09642980 4.71926864
0.09907333 4.72020642
0.10171687 4.72082470
0.10436041 4.72118465
0.10700394 4.72136789
0.10964750 4.72147144
0.11229103 4.72160187
0.11493457 4.72184752
0.11757811 4.72179114
0.12022164 4.72170985
0.12286520 4.72214393
0.12550873 4.72327006
0.12815227 4.72523533
0.13079581 4.72816170
0.13343934 4.73214077
0.13608288 4.73722928
0.13872643 4.74344618
0.14136997 4.75077157
0.14401351 4.75913920
0.14401351 4.75913920
0.14660771 4.73387580
0.14920193 4.70886548
0.15179614 4.68444374
0.15439036 4.66098710
0.15698456 4.63893228
0.15957878 4.61878129
0.16217299 4.60108814
0.16476720 4.58640417
0.16736142 4.57516446
0.16995562 4.56754068
0.17254984 4.56334935
0.17514405 4.56209757
0.17773827 4.56313946
0.18033247 4.56583574
0.18292668 4.56964469
0.18552090 4.57414539
0.18811511 4.57902468
0.19070933 4.58405343
0.19330353 4.58906394
0.19589775 4.59393229
0.19849196 4.59856548
0.20108616 4.60289242
0.20368038 4.60685773
0.20627459 4.61041746
0.20886881 4.61353626
0.21146302 4.61618543
0.21405724 4.61834146
0.21665144 4.61992730
0.21665144 4.61992730
0.21929498 4.58776424
0.22193852 4.55520187
0.22458207 4.52265155
0.22722560 4.49044730
0.22986914 4.48503803
0.23251268 4.50547356
0.23515621 4.52507605
0.23779975 4.54376843
0.24044330 4.56148006
0.24308684 4.57814532
0.24573038 4.59370500
0.24837391 4.60810812
0.25101745 4.62131402
0.25366100 4.63329464
0.25630454 4.64403687
0.25894808 4.65354467
0.26159161 4.66184067
0.26423515 4.66896678
0.26687870 4.67498360
0.26952224 4.67996815
0.27216578 4.68401006
0.27480931 4.68720632
0.27745285 4.68965500
0.28009639 4.69144855
0.28273994 4.69266799
0.28538347 4.69598673
0.28802701 4.69822669
0.28802701 4.69822669
0.29067038 4.69788099
0.29331375 4.69684483
0.29595711 4.69512111
0.29860050 4.69271488
0.30124387 4.68963371
0.30388723 4.68588818
0.30653060 4.68149244
0.30917397 4.67646501
0.31181733 4.67082947
0.31446070 4.66461539
0.31710407 4.65785908
0.31974745 4.65060428
0.32239082 4.64290260
0.32503419 4.63481353
0.32767756 4.62640387
0.33032092 4.61774635
0.33296429 4.60891742
0.33560766 4.59999417
0.33825102 4.59105073
0.34089441 4.58215460
0.34353778 4.57336367
0.34618114 4.56472472
0.34882451 4.55627376
0.35146788 4.54803830
0.35411124 4.54015499
0.35675461 4.53299474
0.35939798 4.52553163
0.36204137 4.51772557
0.36468473 4.51095546
0.36732810 4.50459142
0.36997147 4.49868280
0.37261483 4.49327681
0.37525820 4.48841234
0.37790157 4.48411345
0.38054493 4.48038379
0.38318832 4.47720325
0.38583169 4.47452994
0.38847505 4.48880646
0.39111842 4.50281421
0.39111842 4.50281421
0.39371263 4.50434246
0.39630685 4.50871319
0.39890105 4.51554649
0.40149527 4.52464394
0.40408948 4.53596666
0.40668370 4.54938043
0.40927791 4.56453199
0.41187211 4.58096230
0.41446633 4.59825204
0.41706054 4.61607709
0.41965476 4.63420329
0.42224896 4.65246461
0.42484318 4.67074287
0.42743739 4.68895279
0.43003159 4.70703171
0.43262582 4.72493261
0.43522002 4.74261933
0.43781424 4.76006330
0.44040845 4.77724122
0.44300267 4.79413346
0.44559687 4.81072285
0.44819108 4.82699383
0.45078530 4.84293177
0.45337950 4.85852245
0.45597373 4.87375132
0.45856793 4.88860205
0.46116215 4.90304927
0.46375636 4.91690462
0.46375636 4.91690462
0.46639989 4.91571144
0.46904343 4.91360033
0.47168698 4.91076211
0.47433052 4.90737016
0.47697406 4.90355797
0.47961759 4.89943029
0.48226113 4.89507549
0.48490467 4.89057225
0.48754822 4.88599262
0.49019176 4.88140323
0.49283529 4.87686572
0.49547883 4.87243678
0.49812237 4.86816819
0.50076592 4.86410678
0.50340945 4.86029463
0.50605299 4.85676927
0.50869653 4.85356403
0.51134007 4.85070843
0.51398362 4.84822864
0.51662715 4.84614790
0.51927069 4.84448686
0.52191423 4.84326382
0.52455777 4.84249468
0.52720130 4.84219227
0.52984485 4.84236354
0.53248839 4.84299281
0.53513193 4.84367270
0.53513193 4.84367270
0.53772613 4.83025112
0.54032035 4.81618601
0.54291456 4.80208318
0.54550878 4.78799091
0.54810299 4.77395585
0.55069721 4.76002513
0.55329141 4.74624667
0.55588562 4.73266927
0.55847984 4.71934266
0.56107404 4.70631748
0.56366826 4.69364519
0.56626247 4.68137798
0.56885669 4.66956853
0.57145090 4.65826968
0.57404510 4.64753399
0.57663932 4.63741306
0.57923353 4.62795663
0.58182775 4.61921133
0.58442195 4.61121913
0.58701617 4.60401534
