#k-distance frequency[THz]
0.22888341 4.44876035
0.23147608 4.43251091
0.23406873 4.41780818
0.23666140 4.40481558
0.23925405 4.39375770
0.24184672 4.38496240
0.24443937 4.37884599
0.24703202 4.37565797
0.24962469 4.37501677
0.25221734 4.37594138
0.25481000 4.37744774
0.25740266 4.37887518
0.25999532 4.37985225
0.26258797 4.38019620
0.26258797 4.38019620
0.26519684 4.36863373
0.26780571 4.35635217
0.27041457 4.34349048
0.27302344 4.34580672
0.27563233 4.35097921
0.27824120 4.35578317
0.28085006 4.36014254
0.28345893 4.36399587
0.28606780 4.36729911
0.28867666 4.37002756
0.29128553 4.37217661
0.29389440 4.37376088
0.29650327 4.37481186
0.29911216 4.37537408
0.30172102 4.37550017
0.30432989 4.37524518
0.30693876 4.37466051
0.30954762 4.37378807
0.31215649 4.37265521
0.31476536 4.37935311
0.31737422 4.39180937
0.31998309 4.40472103
0.32259198 4.41797722
0.32520085 4.43146949
0.32780971 4.44509293
0.33041858 4.45874705
0.33302745 4.43279636
0.33563631 4.40388299
0.33824518 4.37688286
0.34085405 4.35710877
0.34346291 4.34580143
0.34607180 4.33818516
0.34868067 4.33180463
0.35128954 4.32595308
0.35389841 4.32043803
0.35650727 4.31522912
0.35911614 4.31035537
0.36172501 4.30586875
0.36433387 4.30182877
0.36694274 4.29829478
0.36955163 4.29532163
0.37216050 4.29296849
0.37476936 4.29124413
0.37737823 4.29019844
0.37998710 4.28984801
0.37998710 4.28984801
0.38261312 4.29094843
0.38523915 4.29419158
0.38786518 4.29941068
0.39049121 4.30227918
0.39311724 4.30854464
0.39574327 4.31557839
0.39836929 4.32309495
0.40099532 4.33081209
0.40362135 4.33846115
0.40624738 4.34579515
0.40887341 4.35259575
0.41149944 4.35868046
0.41412546 4.36391066
0.41675149 4.36820138
0.41937752 4.37153293
0.42200355 4.37396505
0.42462958 4.37565316
0.42725560 4.37686526
0.42988163 4.37799443
0.43250766 4.37955530
0.43513369 4.38214599
0.43775972 4.38635865
0.44038575 4.39264865
0.44301177 4.40121714
0.44563780 4.41197628
0.44563780 4.41197628
0.44823045 4.41161342
0.45082312 4.41051929
0.45341577 4.40867914
0.45600844 4.40607448
0.45860109 4.40269031
0.46119376 4.39852235
0.46378641 4.39358304
0.46637906 4.38790521
0.46897173 4.38154369
0.47156438 4.37457509
0.47415704 4.36709631
0.47674970 4.35922257
0.47934236 4.35108526
0.48193501 4.34283017
0.48452767 4.33461642
0.48712033 4.32661631
0.48971298 4.31901655
0.49230565 4.31202095
0.49489830 4.30585472
0.49749097 4.30076969
0.50008362 4.29704776
0.50267627 4.29499605
0.50526894 4.29491964
0.50786159 4.29704929
0.51045426 4.30139302
0.51304691 4.30745520
0.51563958 4.31365495
0.51823223 4.31658781
0.51823223 4.31658781
0.52084109 4.30929816
0.52344996 4.29504907
0.52605883 4.28093634
0.52866769 4.26962025
0.53127658 4.26217300
0.53388545 4.25871112
0.53649432 4.25874554
0.53910318 4.26160035
0.54171205 4.26667460
0.54432092 4.27351363
0.54692979 4.28179067
0.54953865 4.29127032
0.55214752 4.30177784
0.55475641 4.31317784
0.55736528 4.32536017
0.55997414 4.33823054
0.56258301 4.35170407
0.56519188 4.36570061
0.56780074 4.38014117
0.57040961 4.39494537
0.57301848 4.41002952
0.57562734 4.42530567
0.57823623 4.44068144
0.58084510 4.45606075
0.58345397 4.47134536
0.58606283 4.48643697
0.58867170 4.50123956
0.59128057 4.51566175
0.59388943 4.52961885
0.59649830 4.54303430
0.59910717 4.55584050
0.60171606 4.56797895
0.60432493 4.57939982
0.60693379 4.59006090
0.60954266 4.59992638
0.61215153 4.60896525
0.61476039 4.61714986
0.61736926 4.62445448
0.61997813 4.63085436
0.62258699 4.63632513
0.62519588 4.64084294
0.62780475 4.64438516
0.63041362 4.64693169
0.63302248 4.64846652
0.63563135 4.64897928
0.63563135 4.64897928
0.63822400 4.64848981
0.64081667 4.64729109
0.64340932 4.64350904
0.64600199 4.63545510
0.64859464 4.62212252
0.65118730 4.60360573
0.65377996 4.58083334
0.65637261 4.55855885
0.65896527 4.55695108
0.66155793 4.55601421
0.66415059 4.55594348
0.66674324 4.55686893
0.66933591 4.55887376
0.67192856 4.56200485
0.67452121 4.56627906
0.67711388 4.57168725
0.67970653 4.57819715
0.68229920 4.58575549
0.68489185 4.59428968
0.68748452 4.60370856
0.69007717 4.61390190
0.69266982 4.62473662
0.69526249 4.63604624
0.69785514 4.64760403
0.70044781 4.65905418
0.70304046 4.66972839
0.70563312 4.67818139
0.70822578 4.68165834
0.70822578 4.68165834
0.71085180 4.68121811
0.71347783 4.67989153
0.71610386 4.67766137
0.71872989 4.67449984
0.72135592 4.67037002
0.72398194 4.66522762
0.72660797 4.65902316
0.72923400 4.65170419
0.73186003 4.64321757
0.73448606 4.63351162
0.73711209 4.62253790
0.73973811 4.61025272
0.74236414 4.59661826
0.74499017 4.58160330
0.74761620 4.56518371
0.75024223 4.54734267
0.75286826 4.52807068
0.75549428 4.50736539
0.75812031 4.48523128
0.76074634 4.46167898
0.76337237 4.43672429
0.76599840 4.41038654
0.76862442 4.38268629
0.77125045 4.35364230
0.77387648 4.38019620

0.00000000 4.59445761
0.00259265 4.59400808
0.00518532 4.59246973
0.00777797 4.58929907
0.01037064 4.57785481
0.01296329 4.56651417
0.01555595 4.55168216
0.01814861 4.53364296
0.02074126 4.51296542
0.02333392 4.49033085
0.02592658 4.46641652
0.02851924 4.44185491
0.03111189 4.41724081
0.03370456 4.39315775
0.03629721 4.37020603
0.03888986 4.37642406
0.04148253 4.39206190
0.04407518 4.40662102
0.04666785 4.41925650
0.04926050 4.42880114
0.05185317 4.43394880
0.05444582 4.43389293
0.05703847 4.42893285
0.05963114 4.42020392
0.06222379 4.40894561
0.06481646 4.39612964
0.06740911 4.38245092
0.07000177 4.36842055
0.07259443 4.35444797
0.07259443 4.35444797
0.07520329 4.35479917
0.07781216 4.35585709
0.08042103 4.35763440
0.08302989 4.36015116
0.08563878 4.36343325
0.08824765 4.36751032
0.09085652 4.37241343
0.09346538 4.37817239
0.09607425 4.38481302
0.09868312 4.39235446
0.10129198 4.40080657
0.10390085 4.41016767
0.10650972 4.42042260
0.10911861 4.43154126
0.11172747 4.44347781
0.11433634 4.45617042
0.11694521 4.46954176
0.11955407 4.48350015
0.12216294 4.49794144
0.12477181 4.51275132
0.12738067 4.52780832
0.12998954 4.54298695
0.13259843 4.55816120
0.13520730 4.57320813
0.13781617 4.58801133
0.14042503 4.60246430
0.14303390 4.61647336
0.14564277 4.62996009
0.14825163 4.64286278
0.15086050 4.65513685
0.15346937 4.66675386
0.15607826 4.67769916
0.15868712 4.68796828
0.16129599 4.69756243
0.16390486 4.70648369
0.16651372 4.71473030
0.16912259 4.72229265
0.17173146 4.72915025
0.17434032 4.73526998
0.17694919 4.74060595
0.17955808 4.74510134
0.18216695 4.74869247
0.18477581 4.75131548
0.18738468 4.75291484
0.18999355 4.75345246
0.18999355 4.75345246
0.19258620 4.74670071
0.19517887 4.73065444
0.19777152 4.71042110
0.20036418 4.68826966
0.20295684 4.66516424
0.20554950 4.64161063
0.20814215 4.61793762
0.21073481 4.59439575
0.21332747 4.57119602
0.21592012 4.54852647
0.21851279 4.52655954
0.22110544 4.50545523
0.22369811 4.48536254
0.22629076 4.46642052
0.22888341 4.44876051
0.23147608 4.43251108
0.23406873 4.41780835
0.23666140 4.40481576
0.23925405 4.39375788
0.24184672 4.38496258
0.24443937 4.37884616
0.24703202 4.37565811
0.24962469 4.37501688
0.25221734 4.37594148
0.25481000 4.37744782
0.25740266 4.37887525
0.25999532 4.37985231
0.26258797 4.38019626
0.26258797 4.38019626
0.26519684 4.39099609
0.26780571 4.40103561
0.27041457 4.41034377
0.27302344 4.41896709
0.27563233 4.42696394
0.27824120 4.43439996
0.28085006 4.44134404
0.28345893 4.44786448
0.28606780 4.45402581
0.28867666 4.45988637
0.29128553 4.46549709
0.29389440 4.47090146
0.29650327 4.47613645
0.29911216 4.48123377
0.30172102 4.48622051
0.30432989 4.49111779
0.30693876 4.49593543
0.30954762 4.50065864
0.31215649 4.50521915
0.31476536 4.50943278
0.31737422 4.51286089
0.31998309 4.51450381
0.32259198 4.51226134
0.32520085 4.50295677
0.32780971 4.48504918
0.33041858 4.46065341
0.33302745 4.47233658
0.33563631 4.48577222
0.33824518 4.49897133
0.34085405 4.51185867
0.34346291 4.52436700
0.34607180 4.53643761
0.34868067 4.54802068
0.35128954 4.55907520
0.35389841 4.56956837
0.35650727 4.57947407
0.35911614 4.58877010
0.36172501 4.59743346
0.36433387 4.60543286
0.36694274 4.61271688
0.36955163 4.61919625
0.37216050 4.58900886
0.37476936 4.59192572
0.37737823 4.59380545
0.37998710 4.63284738
0.37998710 4.60448881
0.38261312 4.59490672
0.38523915 4.59625065
0.38786518 4.59847863
0.39049121 4.61100721
0.39311724 4.61450391
0.39574327 4.61852368
0.39836929 4.62269121
0.40099532 4.62601695
0.40362135 4.62619745
0.40624738 4.62128173
0.40887341 4.61259789
0.41149944 4.60184375
0.41412546 4.58977961
0.41675149 4.57673166
0.41937752 4.56287428
0.42200355 4.54832939
0.42462958 4.53320539
0.42725560 4.51761665
0.42988163 4.50169678
0.43250766 4.48561029
0.43513369 4.46956453
0.43775972 4.45382155
0.44038575 4.43870770
0.44301177 4.42461412
0.44563780 4.41197628
0.44563780 4.41197628
0.44823045 4.41161343
0.45082312 4.41051929
0.45341577 4.40867914
0.45600844 4.40607449
0.45860109 4.40269031
0.46119376 4.39852236
0.46378641 4.39358304
0.46637906 4.38790521
0.46897173 4.38154370
0.47156438 4.37457509
0.47415704 4.36709631
0.47674970 4.35922257
0.47934236 4.35108526
0.48193501 4.34283018
0.48452767 4.33461642
0.48712033 4.32661631
0.48971298 4.31901655
0.49230565 4.31202095
0.49489830 4.30585473
0.49749097 4.30076969
0.50008362 4.29704777
0.50267627 4.29499605
0.50526894 4.29491965
0.50786159 4.29704929
0.51045426 4.30139302
0.51304691 4.30745521
0.51563958 4.31365496
0.51823223 4.31658781
0.51823223 4.31658781
0.52084109 4.30929818
0.52344996 4.29504912
0.52605883 4.28093643
0.52866769 4.26962038
0.53127658 4.26217315
0.53388545 4.25871129
0.53649432 4.25874572
0.53910318 4.26160054
0.54171205 4.26667482
0.54432092 4.27351390
0.54692979 4.28179101
0.54953865 4.29127075
0.55214752 4.30177838
0.55475641 4.31317849
0.55736528 4.32536094
0.55997414 4.33823144
0.56258301 4.35170511
0.56519188 4.36570178
0.56780074 4.38014248
0.57040961 4.39494681
0.57301848 4.41003108
0.57562734 4.42530734
0.57823623 4.44068320
0.58084510 4.45606259
0.58345397 4.47134727
0.58606283 4.48643892
0.58867170 4.50124152
0.59128057 4.51566370
0.59388943 4.52962077
0.59649830 4.54303617
0.59910717 4.55584229
0.60171606 4.56798065
0.60432493 4.57940141
0.60693379 4.59006237
0.60954266 4.59992771
0.61215153 4.60896644
0.61476039 4.61715090
0.61736926 4.62445539
0.61997813 4.63085513
0.62258699 4.63632576
0.62519588 4.64084345
0.62780475 4.64438557
0.63041362 4.64693201
0.63302248 4.64846677
0.63563135 4.64897949
0.63563135 4.64897949
0.63822400 4.65066068
0.64081667 4.65531680
0.64340932 4.66395897
0.64600199 4.67612545
0.64859464 4.69036757
0.65118730 4.70529617
0.65377996 4.71999171
0.65637261 4.73392919
0.65896527 4.74682704
0.66155793 4.75854287
0.66415059 4.76901391
0.66674324 4.77822397
0.66933591 4.78618419
0.67192856 4.79292002
0.67452121 4.79845944
0.67711388 4.80281738
0.67970653 4.80596866
0.68229920 4.80779290
0.68489185 4.80796274
0.68748452 4.80578661
0.69007717 4.80037238
0.69266982 4.79165584
0.69526249 4.78075476
0.69785514 4.76888394
0.70044781 4.75693792
0.70304046 4.74582297
0.70563312 4.73708170
0.70822578 4.73350561
0.70822578 4.73350561
0.71085180 4.73398739
0.71347783 4.73542444
0.71610386 4.73779218
0.71872989 4.74105055
0.72135592 4.74514528
0.72398194 4.75000953
0.72660797 4.75556587
0.72923400 4.76172834
0.73186003 4.76815278
0.73448606 4.75473595
0.73711209 4.73992378
0.73973811 4.72368916
0.74236414 4.70600558
0.74499017 4.68684898
0.74761620 4.66619960
0.75024223 4.64404365
0.75286826 4.62037514
0.75549428 4.59519779
0.75812031 4.56852712
0.76074634 4.54039288
0.76337237 4.51084177
0.76599840 4.47994074
0.76862442 4.44778087
0.77125045 4.41448178
0.77387648 4.38019626

0.00000000 4.68804458
0.00259265 4.68753873
0.00518532 4.68602670
0.00777797 4.68352462
0.01037064 4.68041459
0.01296329 4.67616960
0.01555595 4.67102787
0.01814861 4.66501850
0.02074126 4.65817729
0.02333392 4.65054791
0.02592658 4.64218396
0.02851924 4.63315212
0.03111189 4.62353743
0.03370456 4.61345202
0.03629721 4.60304959
0.03888986 4.59255019
0.04148253 4.58228212
0.04407518 4.57275044
0.04666785 4.56473158
0.04926050 4.55933476
0.05185317 4.55782000
0.05444582 4.56096093
0.05703847 4.56844010
0.05963114 4.57912045
0.06222379 4.59177935
0.06481646 4.60548272
0.06740911 4.61959692
0.07000177 4.63369901
0.07259443 4.64749860
0.07259443 4.64749860
0.07520329 4.64775302
0.07781216 4.64851204
0.08042103 4.64976305
0.08302989 4.65148574
0.08563878 4.65365306
0.08824765 4.65623245
0.09085652 4.65918736
0.09346538 4.66247882
0.09607425 4.66606701
0.09868312 4.66991286
0.10129198 4.67397944
0.10390085 4.67823316
0.10650972 4.68264479
0.10911861 4.68719013
0.11172747 4.69185043
0.11433634 4.69661253
0.11694521 4.70146863
0.11955407 4.70641589
0.12216294 4.71145570
0.12477181 4.71659275
0.12738067 4.72183388
0.12998954 4.72718666
0.13259843 4.73265788
0.13520730 4.73825169
0.13781617 4.74396767
0.14042503 4.74979879
0.14303390 4.75572932
0.14564277 4.76173310
0.14825163 4.76777228
0.15086050 4.77379701
0.15346937 4.77974626
0.15607826 4.78554999
0.15868712 4.79113260
0.16129599 4.79641729
0.16390486 4.80133095
0.16651372 4.80580907
0.16912259 4.80980006
0.17173146 4.81326877
0.17434032 4.81619868
0.17694919 4.81859243
0.17955808 4.82047036
0.18216695 4.82186646
0.18477581 4.82282181
0.18738468 4.82337581
0.18999355 4.82355699
0.18999355 4.82355699
0.19258620 4.82933188
0.19517887 4.84243808
0.19777152 4.85774176
0.20036418 4.87293688
0.20295684 4.88702275
0.20554950 4.89947378
0.20814215 4.90997842
0.21073481 4.91836139
0.21332747 4.92456133
0.21592012 4.92862022
0.21851279 4.93066939
0.22110544 4.93090844
0.22369811 4.92958060
0.22629076 4.92694935
0.22888341 4.92327995
0.23147608 4.91882734
0.23406873 4.91382963
0.23666140 4.90850558
0.23925405 4.90305467
0.24184672 4.89765809
0.24443937 4.89248010
0.24703202 4.88766890
0.24962469 4.88335690
0.25221734 4.87966019
0.25481000 4.87667738
0.25740266 4.87448793
0.25999532 4.87315033
0.26258797 4.87270043
0.26258797 4.87270043
0.26519684 4.87058089
0.26780571 4.86817406
0.27041457 4.86557658
0.27302344 4.86286727
0.27563233 4.86010696
0.27824120 4.85733902
0.28085006 4.85459055
0.28345893 4.85187408
0.28606780 4.84918955
0.28867666 4.84652648
0.29128553 4.83895179
0.29389440 4.82734195
0.29650327 4.81395219
0.29911216 4.79877916
0.30172102 4.78184818
0.30432989 4.76321653
0.30693876 4.74298005
0.30954762 4.72128651
0.31215649 4.69836333
0.31476536 4.67457746
0.31737422 4.65057000
0.31998309 4.62755825
0.32259198 4.60787089
0.32520085 4.59492237
0.32780971 4.59050599
0.33041858 4.59279752
0.33302745 4.59917477
0.33563631 4.60801259
0.33824518 4.61845383
0.34085405 4.63001172
0.34346291 4.64236569
0.34607180 4.65527065
0.34868067 4.66851607
0.35128954 4.68190614
0.35389841 4.69524912
0.35650727 4.70835071
0.35911614 4.72100935
0.36172501 4.71526698
0.36433387 4.70958427
0.36694274 4.70418523
0.36955163 4.69919185
0.37216050 4.69475766
0.37476936 4.69120382
0.37737823 4.68886384
0.37998710 4.68804458
0.37998710 4.68804458
0.38261312 4.68741886
0.38523915 4.68555048
0.38786518 4.68246576
0.39049121 4.67887289
0.39311724 4.67396737
0.39574327 4.66829688
0.39836929 4.66226749
0.40099532 4.65689667
0.40362135 4.65451072
0.40624738 4.65707649
0.40887341 4.66327333
0.41149944 4.67140105
0.41412546 4.68068597
0.41675149 4.69077619
0.41937752 4.70145806
0.42200355 4.71255594
0.42462958 4.72389314
0.42725560 4.73527432
0.42988163 4.74647753
0.43250766 4.75725360
0.43513369 4.76733361
0.43775972 4.77644586
0.44038575 4.78434239
0.44301177 4.79083100
0.44563780 4.79580422
0.44563780 4.79580422
0.44823045 4.79471908
0.45082312 4.79148537
0.45341577 4.78616582
0.45600844 4.77885790
0.45860109 4.76968509
0.46119376 4.75878773
0.46378641 4.74631468
0.46637906 4.73241663
0.46897173 4.71724126
0.47156438 4.70093009
0.47415704 4.68361697
0.47674970 4.66542758
0.47934236 4.64647995
0.48193501 4.62688556
0.48452767 4.60675096
0.48712033 4.58617973
0.48971298 4.56527482
0.49230565 4.54414127
0.49489830 4.52288973
0.49749097 4.50164103
0.50008362 4.48053284
0.50267627 4.45973032
0.50526894 4.43944461
0.50786159 4.41996923
0.51045426 4.40176136
0.51304691 4.38564977
0.51563958 4.37338760
0.51823223 4.36843198
0.51823223 4.36843198
0.52084109 4.37707245
0.52344996 4.39556842
0.52605883 4.41734948
0.52866769 4.44038835
0.53127658 4.46395799
0.53388545 4.48770831
0.53649432 4.51142916
0.53910318 4.53497322
0.54171205 4.55822501
0.54432092 4.58108664
0.54692979 4.60347060
0.54953865 4.62529596
0.55214752 4.64648657
0.55475641 4.66697032
0.55736528 4.68667923
0.55997414 4.70554993
0.56258301 4.72352456
0.56519188 4.74055171
0.56780074 4.75658748
0.57040961 4.77159645
0.57301848 4.78555248
0.57562734 4.79843931
0.57823623 4.81025079
0.58084510 4.82099092
0.58345397 4.83067354
0.58606283 4.83932177
0.58867170 4.84696728
0.59128057 4.85364942
0.59388943 4.85941431
0.59649830 4.86431394
0.59910717 4.86840537
0.60171606 4.87174997
0.60432493 4.87441286
0.60693379 4.87646240
0.60954266 4.87796971
0.61215153 4.87900825
0.61476039 4.87965323
0.61736926 4.87998079
0.61997813 4.88006682
0.62258699 4.87998534
0.62519588 4.87980633
0.62780475 4.87959306
0.63041362 4.87939915
0.63302248 4.87926558
0.63563135 4.87921813
0.63563135 4.87921813
0.63822400 4.85583459
0.64081667 4.83422214
0.64340932 4.81578961
0.64600199 4.80191399
0.64859464 4.79337908
0.65118730 4.78991574
0.65377996 4.79044966
0.65637261 4.79374004
0.65896527 4.79876978
0.66155793 4.80481405
0.66415059 4.81138027
0.66674324 4.81813580
0.66933591 4.82485423
0.67192856 4.83138009
0.67452121 4.83760632
0.67711388 4.84345975
0.67970653 4.84889136
0.68229920 4.85386958
0.68489185 4.85490123
0.68748452 4.84460919
0.69007717 4.83710467
0.69266982 4.83260847
0.69526249 4.83018286
0.69785514 4.82884613
0.70044781 4.82806122
0.70304046 4.82758925
0.70563312 4.82733097
0.70822578 4.82724814
0.70822578 4.82724814
0.71085180 4.82645806
0.71347783 4.82410943
0.71610386 4.82025677
0.71872989 4.81496448
0.72135592 4.80828701
0.72398194 4.80025960
0.72660797 4.79089754
0.72923400 4.78019965
0.73186003 4.76840466
0.73448606 4.77549832
0.73711209 4.78291062
0.73973811 4.79054257
0.74236414 4.79829660
0.74499017 4.80607807
0.74761620 4.81379661
0.75024223 4.82136737
0.75286826 4.82871199
0.75549428 4.83575960
0.75812031 4.84244757
0.76074634 4.84872222
0.76337237 4.85453937
0.76599840 4.85986477
0.76862442 4.86467431
0.77125045 4.86895413
0.77387648 4.87270043

0.00000000 4.77936585
0.00259265 4.77651059
0.00518532 4.76881589
0.00777797 4.75834665
0.01037064 4.75805124
0.01296329 4.75198668
0.01555595 4.74774132
0.01814861 4.74540767
0.02074126 4.74467317
0.02333392 4.74505575
0.02592658 4.74606518
0.02851924 4.74727592
0.03111189 4.74834446
0.03370456 4.74900297
0.03629721 4.74904604
0.03888986 4.74831803
0.04148253 4.74670256
0.04407518 4.74411471
0.04666785 4.74049523
0.04926050 4.73580639
0.05185317 4.73002907
0.05444582 4.72316073
0.05703847 4.71521406
0.05963114 4.70621631
0.06222379 4.69620921
0.06481646 4.68524963
0.06740911 4.67341123
0.07000177 4.66078773
0.07259443 4.64749861
0.07259443 4.64749861
0.07520329 4.64775305
0.07781216 4.64851209
0.08042103 4.64976313
0.08302989 4.65148585
0.08563878 4.65365319
0.08824765 4.65623261
0.09085652 4.65918755
0.09346538 4.66247904
0.09607425 4.66606726
0.09868312 4.66991314
0.10129198 4.67397974
0.10390085 4.67823348
0.10650972 4.68264512
0.10911861 4.68719048
0.11172747 4.69185079
0.11433634 4.69661289
0.11694521 4.70146899
0.11955407 4.70641624
0.12216294 4.71145604
0.12477181 4.71659309
0.12738067 4.72183420
0.12998954 4.72718697
0.13259843 4.73265817
0.13520730 4.73825196
0.13781617 4.74396793
0.14042503 4.74979904
0.14303390 4.75572956
0.14564277 4.76173334
0.14825163 4.76777251
0.15086050 4.77379724
0.15346937 4.77974647
0.15607826 4.78555019
0.15868712 4.79113278
0.16129599 4.79641745
0.16390486 4.80133109
0.16651372 4.80580919
0.16912259 4.80980016
0.17173146 4.81326885
0.17434032 4.81619874
0.17694919 4.81859248
0.17955808 4.82047040
0.18216695 4.82186649
0.18477581 4.82282183
0.18738468 4.82337582
0.18999355 4.82355699
0.18999355 4.82355699
0.19258620 4.82933192
0.19517887 4.84243813
0.19777152 4.85774180
0.20036418 4.87293692
0.20295684 4.88702279
0.20554950 4.89947382
0.20814215 4.90997845
0.21073481 4.91836143
0.21332747 4.92456137
0.21592012 4.92862027
0.21851279 4.93066944
0.22110544 4.93090849
0.22369811 4.92958067
0.22629076 4.92694942
0.22888341 4.92328002
0.23147608 4.91882742
0.23406873 4.91382970
0.23666140 4.90850566
0.23925405 4.90305475
0.24184672 4.89765817
0.24443937 4.89248018
0.24703202 4.88766897
0.24962469 4.88335697
0.25221734 4.87966025
0.25481000 4.87667744
0.25740266 4.87448798
0.25999532 4.87315037
0.26258797 4.87270047
0.26258797 4.87270047
0.26519684 4.87441970
0.26780571 4.87561054
0.27041457 4.87613330
0.27302344 4.87584030
0.27563233 4.87458018
0.27824120 4.87220258
0.28085006 4.86856304
0.28345893 4.86352766
0.28606780 4.85697742
0.28867666 4.84881181
0.29128553 4.84386619
0.29389440 4.84118396
0.29650327 4.83845110
0.29911216 4.83563680
0.30172102 4.83270983
0.30432989 4.82964002
0.30693876 4.82639949
0.30954762 4.82296369
0.31215649 4.81931222
0.31476536 4.81542941
0.31737422 4.81130472
0.31998309 4.80693293
0.32259198 4.80231410
0.32520085 4.79745346
0.32780971 4.79236100
0.33041858 4.78705112
0.33302745 4.78154200
0.33563631 4.77585509
0.33824518 4.77001440
0.34085405 4.76404602
0.34346291 4.75797752
0.34607180 4.75183760
0.34868067 4.74565587
0.35128954 4.73946288
0.35389841 4.73329061
0.35650727 4.72717342
0.35911614 4.72115005
0.36172501 4.73301294
0.36433387 4.74413691
0.36694274 4.75414491
0.36955163 4.76279322
0.37216050 4.76983725
0.37476936 4.77506245
0.37737823 4.77827929
0.37998710 4.77936585
0.37998710 4.77936585
0.38261312 4.77938768
0.38523915 4.77945484
0.38786518 4.77957243
0.39049121 4.77934083
0.39311724 4.77939546
0.39574327 4.77952705
0.39836929 4.77977113
0.40099532 4.78016614
0.40362135 4.78075118
0.40624738 4.78156307
0.40887341 4.78263274
0.41149944 4.78398105
0.41412546 4.78561415
0.41675149 4.78751887
0.41937752 4.78965835
0.42200355 4.79196841
0.42462958 4.79435497
0.42725560 4.79669274
0.42988163 4.79882530
0.43250766 4.80056696
0.43513369 4.80170711
0.43775972 4.80201849
0.44038575 4.80127133
0.44301177 4.79925469
0.44563780 4.79580422
0.44563780 4.79580422
0.44823045 4.79471908
0.45082312 4.79148537
0.45341577 4.78616582
0.45600844 4.77885790
0.45860109 4.76968509
0.46119376 4.75878773
0.46378641 4.74631469
0.46637906 4.73241664
0.46897173 4.71724126
0.47156438 4.70093010
0.47415704 4.68361698
0.47674970 4.66542759
0.47934236 4.64647995
0.48193501 4.62688556
0.48452767 4.60675096
0.48712033 4.58617974
0.48971298 4.56527482
0.49230565 4.54414127
0.49489830 4.52288973
0.49749097 4.50164103
0.50008362 4.48053285
0.50267627 4.45973033
0.50526894 4.43944461
0.50786159 4.41996923
0.51045426 4.40176136
0.51304691 4.38564977
0.51563958 4.37338760
0.51823223 4.36843198
0.51823223 4.36843198
0.52084109 4.37707246
0.52344996 4.39556844
0.52605883 4.41734951
0.52866769 4.44038838
0.53127658 4.46395805
0.53388545 4.48770839
0.53649432 4.51142929
0.53910318 4.53497340
0.54171205 4.55822524
0.54432092 4.58108694
0.54692979 4.60347096
0.54953865 4.62529638
0.55214752 4.64648705
0.55475641 4.66697086
0.55736528 4.68667983
0.55997414 4.70555059
0.56258301 4.72352527
0.56519188 4.74055247
0.56780074 4.75658828
0.57040961 4.77159728
0.57301848 4.78555335
0.57562734 4.79844021
0.57823623 4.81025171
0.58084510 4.82099187
0.58345397 4.83067450
0.58606283 4.83932275
0.58867170 4.84696827
0.59128057 4.85365041
0.59388943 4.85941530
0.59649830 4.86431493
0.59910717 4.86840635
0.60171606 4.87175094
0.60432493 4.87441382
0.60693379 4.87646333
0.60954266 4.87797061
0.61215153 4.87900912
0.61476039 4.87965406
0.61736926 4.87998156
0.61997813 4.88006754
0.62258699 4.87998600
0.62519588 4.87980691
0.62780475 4.87959357
0.63041362 4.87939957
0.63302248 4.87926592
0.63563135 4.87921839
0.63563135 4.87921839
0.63822400 4.90313334
0.64081667 4.92643771
0.64340932 4.94793138
0.64600199 4.96623481
0.64859464 4.97985808
0.65118730 4.98765781
0.65377996 4.98948307
0.65637261 4.98624911
0.65896527 4.97930311
0.66155793 4.96983930
0.66415059 4.95872045
0.66674324 4.94652608
0.66933591 4.93364401
0.67192856 4.92034419
0.67452121 4.90683071
0.67711388 4.89328213
0.67970653 4.87989366
0.68229920 4.86694157
0.68489185 4.85837549
0.68748452 4.86239920
0.69007717 4.86593720
0.69266982 4.86899022
0.69526249 4.87156159
0.69785514 4.87365600
0.70044781 4.87527847
0.70304046 4.87643363
0.70563312 4.87712516
0.70822578 4.87735539
0.70822578 4.87735539
0.71085180 4.87748407
0.71347783 4.87784855
0.71610386 4.87839431
0.71872989 4.87905631
0.72135592 4.87977794
0.72398194 4.88051912
0.72660797 4.88125588
0.72923400 4.88197562
0.73186003 4.88267164
0.73448606 4.88333838
0.73711209 4.88396784
0.73973811 4.88454725
0.74236414 4.88505783
0.74499017 4.88547436
0.74761620 4.88576550
0.75024223 4.88589452
0.75286826 4.88582037
0.75549428 4.88549907
0.75812031 4.88488508
0.76074634 4.88393293
0.76337237 4.88259867
0.76599840 4.88084147
0.76862442 4.87862506
0.77125045 4.87591911
0.77387648 4.87270047

0.00000000 4.98911891
0.00259265 4.99293907
0.00518532 5.00366108
0.00777797 5.01960253
0.01037064 5.02913271
0.01296329 5.04695570
0.01555595 5.06595220
0.01814861 5.08553932
0.02074126 5.10530156
0.02333392 5.12493895
0.02592658 5.14423020
0.02851924 5.16300782
0.03111189 5.18114142
0.03370456 5.19852622
0.03629721 5.21507472
0.03888986 5.23071023
0.04148253 5.24536098
0.04407518 5.25895434
0.04666785 5.27140994
0.04926050 5.28263171
0.05185317 5.29249906
0.05444582 5.29628546
0.05703847 5.29903427
0.05963114 5.30177514
0.06222379 5.30448746
0.06481646 5.30714141
0.06740911 5.30969200
0.07000177 5.31207036
0.07259443 5.31417071
0.07259443 5.31417071
0.07520329 5.31405115
